"Absolute path" "Relative path" "Class name"
"C:\pp var 4\dataset3\03717.jpg" dataset3\03717.jpg rose
"C:\pp var 4\dataset3\08423.jpg" dataset3\08423.jpg rose
"C:\pp var 4\dataset3\07406.jpg" dataset3\07406.jpg rose
"C:\pp var 4\dataset3\05255.jpg" dataset3\05255.jpg rose
"C:\pp var 4\dataset3\08294.jpg" dataset3\08294.jpg rose
"C:\pp var 4\dataset3\01634.jpg" dataset3\01634.jpg rose
"C:\pp var 4\dataset3\02878.jpg" dataset3\02878.jpg rose
"C:\pp var 4\dataset3\08152.jpg" dataset3\08152.jpg rose
"C:\pp var 4\dataset3\02709.jpg" dataset3\02709.jpg rose
"C:\pp var 4\dataset3\05821.jpg" dataset3\05821.jpg rose
"C:\pp var 4\dataset3\04528.jpg" dataset3\04528.jpg rose
"C:\pp var 4\dataset3\02399.jpg" dataset3\02399.jpg rose
"C:\pp var 4\dataset3\03923.jpg" dataset3\03923.jpg rose
"C:\pp var 4\dataset3\05913.jpg" dataset3\05913.jpg rose
"C:\pp var 4\dataset3\01924.jpg" dataset3\01924.jpg rose
"C:\pp var 4\dataset3\09734.jpg" dataset3\09734.jpg rose
"C:\pp var 4\dataset3\09826.jpg" dataset3\09826.jpg rose
"C:\pp var 4\dataset3\03949.jpg" dataset3\03949.jpg rose
"C:\pp var 4\dataset3\06815.jpg" dataset3\06815.jpg rose
"C:\pp var 4\dataset3\06764.jpg" dataset3\06764.jpg rose
"C:\pp var 4\dataset3\08796.jpg" dataset3\08796.jpg rose
"C:\pp var 4\dataset3\06606.jpg" dataset3\06606.jpg rose
"C:\pp var 4\dataset3\09667.jpg" dataset3\09667.jpg rose
"C:\pp var 4\dataset3\05138.jpg" dataset3\05138.jpg rose
"C:\pp var 4\dataset3\06343.jpg" dataset3\06343.jpg rose
"C:\pp var 4\dataset3\02187.jpg" dataset3\02187.jpg rose
"C:\pp var 4\dataset3\06378.jpg" dataset3\06378.jpg rose
"C:\pp var 4\dataset3\06699.jpg" dataset3\06699.jpg rose
"C:\pp var 4\dataset3\03451.jpg" dataset3\03451.jpg rose
"C:\pp var 4\dataset3\02096.jpg" dataset3\02096.jpg rose
"C:\pp var 4\dataset3\01701.jpg" dataset3\01701.jpg rose
"C:\pp var 4\dataset3\02350.jpg" dataset3\02350.jpg rose
"C:\pp var 4\dataset3\05766.jpg" dataset3\05766.jpg rose
"C:\pp var 4\dataset3\08638.jpg" dataset3\08638.jpg rose
"C:\pp var 4\dataset3\08959.jpg" dataset3\08959.jpg rose
"C:\pp var 4\dataset3\09743.jpg" dataset3\09743.jpg rose
"C:\pp var 4\dataset3\04305.jpg" dataset3\04305.jpg rose
"C:\pp var 4\dataset3\04829.jpg" dataset3\04829.jpg rose
"C:\pp var 4\dataset3\00992.jpg" dataset3\00992.jpg rose
"C:\pp var 4\dataset3\08062.jpg" dataset3\08062.jpg rose
"C:\pp var 4\dataset3\02115.jpg" dataset3\02115.jpg rose
"C:\pp var 4\dataset3\06324.jpg" dataset3\06324.jpg rose
"C:\pp var 4\dataset3\00510.jpg" dataset3\00510.jpg rose
"C:\pp var 4\dataset3\00379.jpg" dataset3\00379.jpg rose
"C:\pp var 4\dataset3\05950.jpg" dataset3\05950.jpg rose
"C:\pp var 4\dataset3\05192.jpg" dataset3\05192.jpg rose
"C:\pp var 4\dataset3\09354.jpg" dataset3\09354.jpg rose
"C:\pp var 4\dataset3\08352.jpg" dataset3\08352.jpg rose
"C:\pp var 4\dataset3\01659.jpg" dataset3\01659.jpg rose
"C:\pp var 4\dataset3\03974.jpg" dataset3\03974.jpg rose
"C:\pp var 4\dataset3\05295.jpg" dataset3\05295.jpg rose
"C:\pp var 4\dataset3\00378.jpg" dataset3\00378.jpg rose
"C:\pp var 4\dataset3\03307.jpg" dataset3\03307.jpg rose
"C:\pp var 4\dataset3\04642.jpg" dataset3\04642.jpg rose
"C:\pp var 4\dataset3\09412.jpg" dataset3\09412.jpg rose
"C:\pp var 4\dataset3\07570.jpg" dataset3\07570.jpg rose
"C:\pp var 4\dataset3\00969.jpg" dataset3\00969.jpg rose
"C:\pp var 4\dataset3\01426.jpg" dataset3\01426.jpg rose
"C:\pp var 4\dataset3\03704.jpg" dataset3\03704.jpg rose
"C:\pp var 4\dataset3\00085.jpg" dataset3\00085.jpg rose
"C:\pp var 4\dataset3\05963.jpg" dataset3\05963.jpg rose
"C:\pp var 4\dataset3\02164.jpg" dataset3\02164.jpg rose
"C:\pp var 4\dataset3\07467.jpg" dataset3\07467.jpg rose
"C:\pp var 4\dataset3\09129.jpg" dataset3\09129.jpg rose
"C:\pp var 4\dataset3\05944.jpg" dataset3\05944.jpg rose
"C:\pp var 4\dataset3\01389.jpg" dataset3\01389.jpg rose
"C:\pp var 4\dataset3\08928.jpg" dataset3\08928.jpg rose
"C:\pp var 4\dataset3\06505.jpg" dataset3\06505.jpg rose
"C:\pp var 4\dataset3\04299.jpg" dataset3\04299.jpg rose
"C:\pp var 4\dataset3\09968.jpg" dataset3\09968.jpg rose
"C:\pp var 4\dataset3\06631.jpg" dataset3\06631.jpg rose
"C:\pp var 4\dataset3\01354.jpg" dataset3\01354.jpg rose
"C:\pp var 4\dataset3\03146.jpg" dataset3\03146.jpg rose
"C:\pp var 4\dataset3\04768.jpg" dataset3\04768.jpg rose
"C:\pp var 4\dataset3\05126.jpg" dataset3\05126.jpg rose
"C:\pp var 4\dataset3\06317.jpg" dataset3\06317.jpg rose
"C:\pp var 4\dataset3\00210.jpg" dataset3\00210.jpg rose
"C:\pp var 4\dataset3\08044.jpg" dataset3\08044.jpg rose
"C:\pp var 4\dataset3\08957.jpg" dataset3\08957.jpg rose
"C:\pp var 4\dataset3\06218.jpg" dataset3\06218.jpg rose
"C:\pp var 4\dataset3\04644.jpg" dataset3\04644.jpg rose
"C:\pp var 4\dataset3\03376.jpg" dataset3\03376.jpg rose
"C:\pp var 4\dataset3\03996.jpg" dataset3\03996.jpg rose
"C:\pp var 4\dataset3\08025.jpg" dataset3\08025.jpg rose
"C:\pp var 4\dataset3\01650.jpg" dataset3\01650.jpg rose
"C:\pp var 4\dataset3\09850.jpg" dataset3\09850.jpg rose
"C:\pp var 4\dataset3\08269.jpg" dataset3\08269.jpg rose
"C:\pp var 4\dataset3\03311.jpg" dataset3\03311.jpg rose
"C:\pp var 4\dataset3\04033.jpg" dataset3\04033.jpg rose
"C:\pp var 4\dataset3\07905.jpg" dataset3\07905.jpg rose
"C:\pp var 4\dataset3\00173.jpg" dataset3\00173.jpg rose
"C:\pp var 4\dataset3\06586.jpg" dataset3\06586.jpg rose
"C:\pp var 4\dataset3\00966.jpg" dataset3\00966.jpg rose
"C:\pp var 4\dataset3\07319.jpg" dataset3\07319.jpg rose
"C:\pp var 4\dataset3\00578.jpg" dataset3\00578.jpg rose
"C:\pp var 4\dataset3\07416.jpg" dataset3\07416.jpg rose
"C:\pp var 4\dataset3\07862.jpg" dataset3\07862.jpg rose
"C:\pp var 4\dataset3\00487.jpg" dataset3\00487.jpg rose
"C:\pp var 4\dataset3\04204.jpg" dataset3\04204.jpg rose
"C:\pp var 4\dataset3\09528.jpg" dataset3\09528.jpg rose
"C:\pp var 4\dataset3\04159.jpg" dataset3\04159.jpg rose
"C:\pp var 4\dataset3\01467.jpg" dataset3\01467.jpg rose
"C:\pp var 4\dataset3\08319.jpg" dataset3\08319.jpg rose
"C:\pp var 4\dataset3\09500.jpg" dataset3\09500.jpg rose
"C:\pp var 4\dataset3\02150.jpg" dataset3\02150.jpg rose
"C:\pp var 4\dataset3\07865.jpg" dataset3\07865.jpg rose
"C:\pp var 4\dataset3\04474.jpg" dataset3\04474.jpg rose
"C:\pp var 4\dataset3\06771.jpg" dataset3\06771.jpg rose
"C:\pp var 4\dataset3\05714.jpg" dataset3\05714.jpg rose
"C:\pp var 4\dataset3\07699.jpg" dataset3\07699.jpg rose
"C:\pp var 4\dataset3\00069.jpg" dataset3\00069.jpg rose
"C:\pp var 4\dataset3\03617.jpg" dataset3\03617.jpg rose
"C:\pp var 4\dataset3\02894.jpg" dataset3\02894.jpg rose
"C:\pp var 4\dataset3\03861.jpg" dataset3\03861.jpg rose
"C:\pp var 4\dataset3\05469.jpg" dataset3\05469.jpg rose
"C:\pp var 4\dataset3\06902.jpg" dataset3\06902.jpg rose
"C:\pp var 4\dataset3\01871.jpg" dataset3\01871.jpg rose
"C:\pp var 4\dataset3\09059.jpg" dataset3\09059.jpg rose
"C:\pp var 4\dataset3\07550.jpg" dataset3\07550.jpg rose
"C:\pp var 4\dataset3\00820.jpg" dataset3\00820.jpg rose
"C:\pp var 4\dataset3\07624.jpg" dataset3\07624.jpg rose
"C:\pp var 4\dataset3\08498.jpg" dataset3\08498.jpg rose
"C:\pp var 4\dataset3\08531.jpg" dataset3\08531.jpg rose
"C:\pp var 4\dataset3\08137.jpg" dataset3\08137.jpg rose
"C:\pp var 4\dataset3\04481.jpg" dataset3\04481.jpg rose
"C:\pp var 4\dataset3\06634.jpg" dataset3\06634.jpg rose
"C:\pp var 4\dataset3\09786.jpg" dataset3\09786.jpg rose
"C:\pp var 4\dataset3\05458.jpg" dataset3\05458.jpg rose
"C:\pp var 4\dataset3\04078.jpg" dataset3\04078.jpg rose
"C:\pp var 4\dataset3\05650.jpg" dataset3\05650.jpg rose
"C:\pp var 4\dataset3\03788.jpg" dataset3\03788.jpg rose
"C:\pp var 4\dataset3\03127.jpg" dataset3\03127.jpg rose
"C:\pp var 4\dataset3\09961.jpg" dataset3\09961.jpg rose
"C:\pp var 4\dataset3\08853.jpg" dataset3\08853.jpg rose
"C:\pp var 4\dataset3\01652.jpg" dataset3\01652.jpg rose
"C:\pp var 4\dataset3\06387.jpg" dataset3\06387.jpg rose
"C:\pp var 4\dataset3\06017.jpg" dataset3\06017.jpg rose
"C:\pp var 4\dataset3\02184.jpg" dataset3\02184.jpg rose
"C:\pp var 4\dataset3\03525.jpg" dataset3\03525.jpg rose
"C:\pp var 4\dataset3\03154.jpg" dataset3\03154.jpg rose
"C:\pp var 4\dataset3\00738.jpg" dataset3\00738.jpg rose
"C:\pp var 4\dataset3\08266.jpg" dataset3\08266.jpg rose
"C:\pp var 4\dataset3\08609.jpg" dataset3\08609.jpg rose
"C:\pp var 4\dataset3\02659.jpg" dataset3\02659.jpg rose
"C:\pp var 4\dataset3\05340.jpg" dataset3\05340.jpg rose
"C:\pp var 4\dataset3\01189.jpg" dataset3\01189.jpg rose
"C:\pp var 4\dataset3\09814.jpg" dataset3\09814.jpg rose
"C:\pp var 4\dataset3\00986.jpg" dataset3\00986.jpg rose
"C:\pp var 4\dataset3\07856.jpg" dataset3\07856.jpg rose
"C:\pp var 4\dataset3\03564.jpg" dataset3\03564.jpg rose
"C:\pp var 4\dataset3\05116.jpg" dataset3\05116.jpg rose
"C:\pp var 4\dataset3\08726.jpg" dataset3\08726.jpg rose
"C:\pp var 4\dataset3\09369.jpg" dataset3\09369.jpg rose
"C:\pp var 4\dataset3\06525.jpg" dataset3\06525.jpg rose
"C:\pp var 4\dataset3\04492.jpg" dataset3\04492.jpg rose
"C:\pp var 4\dataset3\08838.jpg" dataset3\08838.jpg rose
"C:\pp var 4\dataset3\05164.jpg" dataset3\05164.jpg rose
"C:\pp var 4\dataset3\08157.jpg" dataset3\08157.jpg rose
"C:\pp var 4\dataset3\00807.jpg" dataset3\00807.jpg rose
"C:\pp var 4\dataset3\01489.jpg" dataset3\01489.jpg rose
"C:\pp var 4\dataset3\07233.jpg" dataset3\07233.jpg rose
"C:\pp var 4\dataset3\07812.jpg" dataset3\07812.jpg rose
"C:\pp var 4\dataset3\08886.jpg" dataset3\08886.jpg rose
"C:\pp var 4\dataset3\05365.jpg" dataset3\05365.jpg rose
"C:\pp var 4\dataset3\04753.jpg" dataset3\04753.jpg rose
"C:\pp var 4\dataset3\05745.jpg" dataset3\05745.jpg rose
"C:\pp var 4\dataset3\02456.jpg" dataset3\02456.jpg rose
"C:\pp var 4\dataset3\01781.jpg" dataset3\01781.jpg rose
"C:\pp var 4\dataset3\09709.jpg" dataset3\09709.jpg rose
"C:\pp var 4\dataset3\04972.jpg" dataset3\04972.jpg rose
"C:\pp var 4\dataset3\09878.jpg" dataset3\09878.jpg rose
"C:\pp var 4\dataset3\07957.jpg" dataset3\07957.jpg rose
"C:\pp var 4\dataset3\09857.jpg" dataset3\09857.jpg rose
"C:\pp var 4\dataset3\08725.jpg" dataset3\08725.jpg rose
"C:\pp var 4\dataset3\02920.jpg" dataset3\02920.jpg rose
"C:\pp var 4\dataset3\00587.jpg" dataset3\00587.jpg rose
"C:\pp var 4\dataset3\03121.jpg" dataset3\03121.jpg rose
"C:\pp var 4\dataset3\07574.jpg" dataset3\07574.jpg rose
"C:\pp var 4\dataset3\03659.jpg" dataset3\03659.jpg rose
"C:\pp var 4\dataset3\02653.jpg" dataset3\02653.jpg rose
"C:\pp var 4\dataset3\03639.jpg" dataset3\03639.jpg rose
"C:\pp var 4\dataset3\03783.jpg" dataset3\03783.jpg rose
"C:\pp var 4\dataset3\02898.jpg" dataset3\02898.jpg rose
"C:\pp var 4\dataset3\05450.jpg" dataset3\05450.jpg rose
"C:\pp var 4\dataset3\06806.jpg" dataset3\06806.jpg rose
"C:\pp var 4\dataset3\09435.jpg" dataset3\09435.jpg rose
"C:\pp var 4\dataset3\03956.jpg" dataset3\03956.jpg rose
"C:\pp var 4\dataset3\09854.jpg" dataset3\09854.jpg rose
"C:\pp var 4\dataset3\09176.jpg" dataset3\09176.jpg rose
"C:\pp var 4\dataset3\03339.jpg" dataset3\03339.jpg rose
"C:\pp var 4\dataset3\09992.jpg" dataset3\09992.jpg rose
"C:\pp var 4\dataset3\04806.jpg" dataset3\04806.jpg rose
"C:\pp var 4\dataset3\02683.jpg" dataset3\02683.jpg rose
"C:\pp var 4\dataset3\04681.jpg" dataset3\04681.jpg rose
"C:\pp var 4\dataset3\08491.jpg" dataset3\08491.jpg rose
"C:\pp var 4\dataset3\05814.jpg" dataset3\05814.jpg rose
"C:\pp var 4\dataset3\03967.jpg" dataset3\03967.jpg rose
"C:\pp var 4\dataset3\03502.jpg" dataset3\03502.jpg rose
"C:\pp var 4\dataset3\04623.jpg" dataset3\04623.jpg rose
"C:\pp var 4\dataset3\08511.jpg" dataset3\08511.jpg rose
"C:\pp var 4\dataset3\00254.jpg" dataset3\00254.jpg rose
"C:\pp var 4\dataset3\06629.jpg" dataset3\06629.jpg rose
"C:\pp var 4\dataset3\08608.jpg" dataset3\08608.jpg rose
"C:\pp var 4\dataset3\06401.jpg" dataset3\06401.jpg rose
"C:\pp var 4\dataset3\01545.jpg" dataset3\01545.jpg rose
"C:\pp var 4\dataset3\03111.jpg" dataset3\03111.jpg rose
"C:\pp var 4\dataset3\08581.jpg" dataset3\08581.jpg rose
"C:\pp var 4\dataset3\04472.jpg" dataset3\04472.jpg rose
"C:\pp var 4\dataset3\07159.jpg" dataset3\07159.jpg rose
"C:\pp var 4\dataset3\00767.jpg" dataset3\00767.jpg rose
"C:\pp var 4\dataset3\04842.jpg" dataset3\04842.jpg rose
"C:\pp var 4\dataset3\08795.jpg" dataset3\08795.jpg rose
"C:\pp var 4\dataset3\05197.jpg" dataset3\05197.jpg rose
"C:\pp var 4\dataset3\09692.jpg" dataset3\09692.jpg rose
"C:\pp var 4\dataset3\04928.jpg" dataset3\04928.jpg rose
"C:\pp var 4\dataset3\03479.jpg" dataset3\03479.jpg rose
"C:\pp var 4\dataset3\08355.jpg" dataset3\08355.jpg rose
"C:\pp var 4\dataset3\04069.jpg" dataset3\04069.jpg rose
"C:\pp var 4\dataset3\01432.jpg" dataset3\01432.jpg rose
"C:\pp var 4\dataset3\08754.jpg" dataset3\08754.jpg rose
"C:\pp var 4\dataset3\00554.jpg" dataset3\00554.jpg rose
"C:\pp var 4\dataset3\07661.jpg" dataset3\07661.jpg rose
"C:\pp var 4\dataset3\00498.jpg" dataset3\00498.jpg rose
"C:\pp var 4\dataset3\06064.jpg" dataset3\06064.jpg rose
"C:\pp var 4\dataset3\04556.jpg" dataset3\04556.jpg rose
"C:\pp var 4\dataset3\09915.jpg" dataset3\09915.jpg rose
"C:\pp var 4\dataset3\03850.jpg" dataset3\03850.jpg rose
"C:\pp var 4\dataset3\05795.jpg" dataset3\05795.jpg rose
"C:\pp var 4\dataset3\05808.jpg" dataset3\05808.jpg rose
"C:\pp var 4\dataset3\04894.jpg" dataset3\04894.jpg rose
"C:\pp var 4\dataset3\07668.jpg" dataset3\07668.jpg rose
"C:\pp var 4\dataset3\06580.jpg" dataset3\06580.jpg rose
"C:\pp var 4\dataset3\05510.jpg" dataset3\05510.jpg rose
"C:\pp var 4\dataset3\08785.jpg" dataset3\08785.jpg rose
"C:\pp var 4\dataset3\03347.jpg" dataset3\03347.jpg rose
"C:\pp var 4\dataset3\01223.jpg" dataset3\01223.jpg rose
"C:\pp var 4\dataset3\08998.jpg" dataset3\08998.jpg rose
"C:\pp var 4\dataset3\08343.jpg" dataset3\08343.jpg rose
"C:\pp var 4\dataset3\07765.jpg" dataset3\07765.jpg rose
"C:\pp var 4\dataset3\01169.jpg" dataset3\01169.jpg rose
"C:\pp var 4\dataset3\04609.jpg" dataset3\04609.jpg rose
"C:\pp var 4\dataset3\07676.jpg" dataset3\07676.jpg rose
"C:\pp var 4\dataset3\07902.jpg" dataset3\07902.jpg rose
"C:\pp var 4\dataset3\03986.jpg" dataset3\03986.jpg rose
"C:\pp var 4\dataset3\06133.jpg" dataset3\06133.jpg rose
"C:\pp var 4\dataset3\07800.jpg" dataset3\07800.jpg rose
"C:\pp var 4\dataset3\04712.jpg" dataset3\04712.jpg rose
"C:\pp var 4\dataset3\05148.jpg" dataset3\05148.jpg rose
"C:\pp var 4\dataset3\01591.jpg" dataset3\01591.jpg rose
"C:\pp var 4\dataset3\03565.jpg" dataset3\03565.jpg rose
"C:\pp var 4\dataset3\01726.jpg" dataset3\01726.jpg rose
"C:\pp var 4\dataset3\05620.jpg" dataset3\05620.jpg rose
"C:\pp var 4\dataset3\04848.jpg" dataset3\04848.jpg rose
"C:\pp var 4\dataset3\08045.jpg" dataset3\08045.jpg rose
"C:\pp var 4\dataset3\00015.jpg" dataset3\00015.jpg rose
"C:\pp var 4\dataset3\08428.jpg" dataset3\08428.jpg rose
"C:\pp var 4\dataset3\00841.jpg" dataset3\00841.jpg rose
"C:\pp var 4\dataset3\05172.jpg" dataset3\05172.jpg rose
"C:\pp var 4\dataset3\09423.jpg" dataset3\09423.jpg rose
"C:\pp var 4\dataset3\03445.jpg" dataset3\03445.jpg rose
"C:\pp var 4\dataset3\07309.jpg" dataset3\07309.jpg rose
"C:\pp var 4\dataset3\06897.jpg" dataset3\06897.jpg rose
"C:\pp var 4\dataset3\08646.jpg" dataset3\08646.jpg rose
"C:\pp var 4\dataset3\08579.jpg" dataset3\08579.jpg rose
"C:\pp var 4\dataset3\02582.jpg" dataset3\02582.jpg rose
"C:\pp var 4\dataset3\04050.jpg" dataset3\04050.jpg rose
"C:\pp var 4\dataset3\00123.jpg" dataset3\00123.jpg rose
"C:\pp var 4\dataset3\05585.jpg" dataset3\05585.jpg rose
"C:\pp var 4\dataset3\06360.jpg" dataset3\06360.jpg rose
"C:\pp var 4\dataset3\00949.jpg" dataset3\00949.jpg rose
"C:\pp var 4\dataset3\09461.jpg" dataset3\09461.jpg rose
"C:\pp var 4\dataset3\05860.jpg" dataset3\05860.jpg rose
"C:\pp var 4\dataset3\05037.jpg" dataset3\05037.jpg rose
"C:\pp var 4\dataset3\03658.jpg" dataset3\03658.jpg rose
"C:\pp var 4\dataset3\08931.jpg" dataset3\08931.jpg rose
"C:\pp var 4\dataset3\01076.jpg" dataset3\01076.jpg rose
"C:\pp var 4\dataset3\04750.jpg" dataset3\04750.jpg rose
"C:\pp var 4\dataset3\01694.jpg" dataset3\01694.jpg rose
"C:\pp var 4\dataset3\01256.jpg" dataset3\01256.jpg rose
"C:\pp var 4\dataset3\07029.jpg" dataset3\07029.jpg rose
"C:\pp var 4\dataset3\04370.jpg" dataset3\04370.jpg rose
"C:\pp var 4\dataset3\00403.jpg" dataset3\00403.jpg rose
"C:\pp var 4\dataset3\01719.jpg" dataset3\01719.jpg rose
"C:\pp var 4\dataset3\01528.jpg" dataset3\01528.jpg rose
"C:\pp var 4\dataset3\04967.jpg" dataset3\04967.jpg rose
"C:\pp var 4\dataset3\00894.jpg" dataset3\00894.jpg rose
"C:\pp var 4\dataset3\04835.jpg" dataset3\04835.jpg rose
"C:\pp var 4\dataset3\04874.jpg" dataset3\04874.jpg rose
"C:\pp var 4\dataset3\06192.jpg" dataset3\06192.jpg rose
"C:\pp var 4\dataset3\00915.jpg" dataset3\00915.jpg rose
"C:\pp var 4\dataset3\07094.jpg" dataset3\07094.jpg rose
"C:\pp var 4\dataset3\01399.jpg" dataset3\01399.jpg rose
"C:\pp var 4\dataset3\05581.jpg" dataset3\05581.jpg rose
"C:\pp var 4\dataset3\03390.jpg" dataset3\03390.jpg rose
"C:\pp var 4\dataset3\00423.jpg" dataset3\00423.jpg rose
"C:\pp var 4\dataset3\08250.jpg" dataset3\08250.jpg rose
"C:\pp var 4\dataset3\02207.jpg" dataset3\02207.jpg rose
"C:\pp var 4\dataset3\08736.jpg" dataset3\08736.jpg rose
"C:\pp var 4\dataset3\04532.jpg" dataset3\04532.jpg rose
"C:\pp var 4\dataset3\09809.jpg" dataset3\09809.jpg rose
"C:\pp var 4\dataset3\01199.jpg" dataset3\01199.jpg rose
"C:\pp var 4\dataset3\08936.jpg" dataset3\08936.jpg rose
"C:\pp var 4\dataset3\08767.jpg" dataset3\08767.jpg rose
"C:\pp var 4\dataset3\07453.jpg" dataset3\07453.jpg rose
"C:\pp var 4\dataset3\09849.jpg" dataset3\09849.jpg rose
"C:\pp var 4\dataset3\00022.jpg" dataset3\00022.jpg rose
"C:\pp var 4\dataset3\01775.jpg" dataset3\01775.jpg rose
"C:\pp var 4\dataset3\05694.jpg" dataset3\05694.jpg rose
"C:\pp var 4\dataset3\09478.jpg" dataset3\09478.jpg rose
"C:\pp var 4\dataset3\03299.jpg" dataset3\03299.jpg rose
"C:\pp var 4\dataset3\08474.jpg" dataset3\08474.jpg rose
"C:\pp var 4\dataset3\04382.jpg" dataset3\04382.jpg rose
"C:\pp var 4\dataset3\06290.jpg" dataset3\06290.jpg rose
"C:\pp var 4\dataset3\06416.jpg" dataset3\06416.jpg rose
"C:\pp var 4\dataset3\01733.jpg" dataset3\01733.jpg rose
"C:\pp var 4\dataset3\01793.jpg" dataset3\01793.jpg rose
"C:\pp var 4\dataset3\03542.jpg" dataset3\03542.jpg rose
"C:\pp var 4\dataset3\04860.jpg" dataset3\04860.jpg rose
"C:\pp var 4\dataset3\02083.jpg" dataset3\02083.jpg rose
"C:\pp var 4\dataset3\08947.jpg" dataset3\08947.jpg rose
"C:\pp var 4\dataset3\00909.jpg" dataset3\00909.jpg rose
"C:\pp var 4\dataset3\05303.jpg" dataset3\05303.jpg rose
"C:\pp var 4\dataset3\08963.jpg" dataset3\08963.jpg rose
"C:\pp var 4\dataset3\06011.jpg" dataset3\06011.jpg rose
"C:\pp var 4\dataset3\08720.jpg" dataset3\08720.jpg rose
"C:\pp var 4\dataset3\09901.jpg" dataset3\09901.jpg rose
"C:\pp var 4\dataset3\02509.jpg" dataset3\02509.jpg rose
"C:\pp var 4\dataset3\05519.jpg" dataset3\05519.jpg rose
"C:\pp var 4\dataset3\03358.jpg" dataset3\03358.jpg rose
"C:\pp var 4\dataset3\06866.jpg" dataset3\06866.jpg rose
"C:\pp var 4\dataset3\03583.jpg" dataset3\03583.jpg rose
"C:\pp var 4\dataset3\02022.jpg" dataset3\02022.jpg rose
"C:\pp var 4\dataset3\06728.jpg" dataset3\06728.jpg rose
"C:\pp var 4\dataset3\09242.jpg" dataset3\09242.jpg rose
"C:\pp var 4\dataset3\07096.jpg" dataset3\07096.jpg rose
"C:\pp var 4\dataset3\04170.jpg" dataset3\04170.jpg rose
"C:\pp var 4\dataset3\07873.jpg" dataset3\07873.jpg rose
"C:\pp var 4\dataset3\01610.jpg" dataset3\01610.jpg rose
"C:\pp var 4\dataset3\08934.jpg" dataset3\08934.jpg rose
"C:\pp var 4\dataset3\02872.jpg" dataset3\02872.jpg rose
"C:\pp var 4\dataset3\07148.jpg" dataset3\07148.jpg rose
"C:\pp var 4\dataset3\00636.jpg" dataset3\00636.jpg rose
"C:\pp var 4\dataset3\03397.jpg" dataset3\03397.jpg rose
"C:\pp var 4\dataset3\07486.jpg" dataset3\07486.jpg rose
"C:\pp var 4\dataset3\07644.jpg" dataset3\07644.jpg rose
"C:\pp var 4\dataset3\02091.jpg" dataset3\02091.jpg rose
"C:\pp var 4\dataset3\09340.jpg" dataset3\09340.jpg rose
"C:\pp var 4\dataset3\03276.jpg" dataset3\03276.jpg rose
"C:\pp var 4\dataset3\02766.jpg" dataset3\02766.jpg rose
"C:\pp var 4\dataset3\00757.jpg" dataset3\00757.jpg rose
"C:\pp var 4\dataset3\08165.jpg" dataset3\08165.jpg rose
"C:\pp var 4\dataset3\06066.jpg" dataset3\06066.jpg rose
"C:\pp var 4\dataset3\06185.jpg" dataset3\06185.jpg rose
"C:\pp var 4\dataset3\09701.jpg" dataset3\09701.jpg rose
"C:\pp var 4\dataset3\01534.jpg" dataset3\01534.jpg rose
"C:\pp var 4\dataset3\06380.jpg" dataset3\06380.jpg rose
"C:\pp var 4\dataset3\00296.jpg" dataset3\00296.jpg rose
"C:\pp var 4\dataset3\04463.jpg" dataset3\04463.jpg rose
"C:\pp var 4\dataset3\05720.jpg" dataset3\05720.jpg rose
"C:\pp var 4\dataset3\07498.jpg" dataset3\07498.jpg rose
"C:\pp var 4\dataset3\05964.jpg" dataset3\05964.jpg rose
"C:\pp var 4\dataset3\09121.jpg" dataset3\09121.jpg rose
"C:\pp var 4\dataset3\00790.jpg" dataset3\00790.jpg rose
"C:\pp var 4\dataset3\00693.jpg" dataset3\00693.jpg rose
"C:\pp var 4\dataset3\01168.jpg" dataset3\01168.jpg rose
"C:\pp var 4\dataset3\02921.jpg" dataset3\02921.jpg rose
"C:\pp var 4\dataset3\03272.jpg" dataset3\03272.jpg rose
"C:\pp var 4\dataset3\09891.jpg" dataset3\09891.jpg rose
"C:\pp var 4\dataset3\03280.jpg" dataset3\03280.jpg rose
"C:\pp var 4\dataset3\07454.jpg" dataset3\07454.jpg rose
"C:\pp var 4\dataset3\03642.jpg" dataset3\03642.jpg rose
"C:\pp var 4\dataset3\08105.jpg" dataset3\08105.jpg rose
"C:\pp var 4\dataset3\00486.jpg" dataset3\00486.jpg rose
"C:\pp var 4\dataset3\00091.jpg" dataset3\00091.jpg rose
"C:\pp var 4\dataset3\05979.jpg" dataset3\05979.jpg rose
"C:\pp var 4\dataset3\09559.jpg" dataset3\09559.jpg rose
"C:\pp var 4\dataset3\04548.jpg" dataset3\04548.jpg rose
"C:\pp var 4\dataset3\05866.jpg" dataset3\05866.jpg rose
"C:\pp var 4\dataset3\00778.jpg" dataset3\00778.jpg rose
"C:\pp var 4\dataset3\07378.jpg" dataset3\07378.jpg rose
"C:\pp var 4\dataset3\02954.jpg" dataset3\02954.jpg rose
"C:\pp var 4\dataset3\02607.jpg" dataset3\02607.jpg rose
"C:\pp var 4\dataset3\00680.jpg" dataset3\00680.jpg rose
"C:\pp var 4\dataset3\05537.jpg" dataset3\05537.jpg rose
"C:\pp var 4\dataset3\07223.jpg" dataset3\07223.jpg rose
"C:\pp var 4\dataset3\02671.jpg" dataset3\02671.jpg rose
"C:\pp var 4\dataset3\04774.jpg" dataset3\04774.jpg rose
"C:\pp var 4\dataset3\04706.jpg" dataset3\04706.jpg rose
